time, posx, posy, posz, rotx, roty, rotz, numCnt, pushCnt, pinchCnt, angle-45
1.745016, 0, 0, 0, 0, 0, 0,1, 0, 0
1.787085, 0, 0, 0, 0, 0, 0,1, 0, 0
1.816282, 0, 0, 0, 0, 0, 0,1, 0, 0
1.868486, 0, 0, 0, 0, 0, 0,1, 0, 0
1.947977, 0, 0, 0, 0, 0, 0,1, 0, 0
2.003447, 0, 0, 0, 0, 0, 0,1, 0, 0
2.052845, 0, 0, 0, 0, 0, 0,1, 0, 0
2.090254, 0, 0, 0, 0, 0, 0,1, 0, 0
2.131641, 0, 0, 0, 0, 0, 0,1, 0, 0
2.182983, 0, 0, 0, 0, 0, 0,1, 0, 0
2.224937, 0, 0, 0, 0, 0, 0,1, 0, 0
2.259567, 0, 0, 0, 0, 0, 0,1, 0, 0
2.299809, 0, 0, 0, 0, 0, 0,1, 0, 0
2.34091, 0, 0, 0, 0, 0, 0,1, 0, 0
2.376335, 0, 0, 0, 0, 0, 0,1, 0, 0
2.423689, 0, 0, 0, 0, 0, 0,1, 0, 0
2.460028, 0, 0, 0, 0, 0, 0,1, 0, 0
2.498667, 0, 0, 0, 0, 0, 0,1, 0, 0
2.538008, 0, 0, 0, 0, 0, 0,1, 0, 0
2.57563, 0, 0, 0, 0, 0, 0,1, 0, 0
2.605797, 0, 0, 0, 0, 0, 0,1, 0, 0
2.638393, 0, 0, 0, 0, 0, 0,1, 0, 0
2.671303, 0, 0, 0, 0, 0, 0,1, 0, 0
2.706467, 0, 0, 0, 0, 0, 0,1, 0, 0
2.745321, 0, 0, 0, 0, 0, 0,1, 0, 0
2.775461, 0, 0, 0, 0, 0, 0,1, 0, 0
2.810581, 0, 0, 0, 0, 0, 0,1, 0, 0
2.835262, 0, 0, 0, 0, 0, 0,1, 0, 0
2.864433, 0, 0, 0, 0, 0, 0,1, 0, 1
2.890755, 0, 0, 0, 0, 0, 0,1, 0, 1
2.92384, 0, 0, 0, 0, 0, 0,1, 0, 1
2.954947, 0, 0, 0, 0, 0, 0,1, 0, 1
2.988956, 0, 0, 0, 0, 0, 0,1, 0, 1
3.025574, 0, 0, 0, 0, 0, 0,1, 0, 1
3.053402, 0, 0, 0, 0, 0, 0,1, 0, 1
3.077677, 0, 0, 0, 0, 0, 0,1, 0, 1
3.110201, 0, 0, 0, 0, 0, 0,1, 0, 1
3.13479, 0, 0, 0, 0, 0, 0,1, 0, 1
3.16209, 0, 0, 0, 0, 0, 0,1, 0, 1
3.186634, 0, 0, 0, 0, 0, 0,1, 0, 1
3.210976, 0, 0, 0, 0, 0, 0,1, 0, 1
3.234585, 0, 0, 0, 0, 0, 0,1, 0, 1
3.266426, 0, 0, 0, 0, 0, 0,1, 0, 1
3.2974, 0, 0, 0, 0, 0, 0,1, 0, 1
3.327955, 0, 0, 0, 0, 0, 0,1, 0, 1
3.361473, 0, 0, 0, 0, 0, 0,1, 0, 1
3.392195, 0, 0, 0, 0, 0, 0,1, 0, 1
3.419577, 0, 0, 0, 0, 0, 0,1, 0, 1
3.453386, 0, 0, 0, 0, 0, 0,1, 0, 1
