time, posx, posy, posz, rotx, roty, rotz, numCnt, pushCnt, pinchCnt, angle-45
0, 0, 0, 0, 0, 0, 0,0, 0, 0
0.06628609, 0, 0, 0, 0, 0, 0,0, 0, 0
0.09638977, 0, 0, 0, 0, 0, 0,0, 0, 0
0.1812611, 0, 0, 0, 0, 0, 0,0, 0, 0
0.2582169, 0, 0, 0, 0, 0, 0,0, 0, 0
0.3201466, 0, 0, 0, 0, 0, 0,1, 0, 0
0.3613472, 0, 0, 0, 0, 0, 0,1, 0, 0
0.390934, 0, 0, 0, 0, 0, 0,1, 0, 0
0.418232, 0, 0, 0, 0, 0, 0,1, 0, 0
0.4450855, 0, 0, 0, 0, 0, 0,1, 0, 0
0.4777412, 0, 0, 0, 0, 0, 0,1, 0, 0
0.5049839, 0, 0, 0, 0, 0, 0,1, 0, 0
0.5416126, 0, 0, 0, 0, 0, 0,1, 0, 0
0.5810375, 0, 0, 0, 0, 0, 0,1, 0, 0
0.6088734, 0, 0, 0, 0, 0, 0,1, 0, 0
0.6465244, 0, 0, 0, 0, 0, 0,1, 0, 0
0.6712112, 0, 0, 0, 0, 0, 0,1, 0, 0
0.7078133, 0, 0, 0, 0, 0, 0,1, 0, 0
0.7411766, 0, 0, 0, 0, 0, 0,1, 0, 0
0.7734108, 0, 0, 0, 0, 0, 0,1, 0, 0
0.8062496, 0, 0, 0, 0, 0, 0,1, 0, 0
0.8408031, 0, 0, 0, 0, 0, 0,1, 0, 0
0.875267, 0, 0, 0, 0, 0, 0,1, 0, 0
0.9072342, 0, 0, 0, 0, 0, 0,1, 0, 0
0.9413548, 0, 0, 0, 0, 0, 0,1, 0, 0
0.9735546, 0, 0, 0, 0, 0, 0,1, 0, 0
1.008383, 0, 0, 0, 0, 0, 0,1, 0, 0
1.042187, 0, 0, 0, 0, 0, 0,1, 0, 0
1.078489, 0, 0, 0, 0, 0, 0,1, 0, 0
1.111544, 0, 0, 0, 0, 0, 0,1, 0, 0
1.140574, 0, 0, 0, 0, 0, 0,1, 0, 0
1.167124, 0, 0, 0, 0, 0, 0,1, 0, 0
1.197626, 0, 0, 0, 0, 0, 0,1, 0, 0
1.220896, 0, 0, 0, 0, 0, 0,1, 0, 0
1.246517, 0, 0, 0, 0, 0, 0,1, 0, 0
1.270611, 0, 0, 0, 0, 0, 0,1, 0, 0
1.294802, 0, 0, 0, 0, 0, 0,1, 0, 0
1.321381, 0, 0, 0, 0, 0, 0,1, 0, 0
1.345907, 0, 0, 0, 0, 0, 0,1, 0, 0
1.375977, 0, 0, 0, 0, 0, 0,1, 0, 0
1.402346, 0, 0, 0, 0, 0, 0,1, 0, 0
1.425838, 0, 0, 0, 0, 0, 0,1, 0, 0
1.449286, 0, 0, 0, 0, 0, 0,1, 0, 0
1.475519, 0, 0, 0, 0, 0, 0,1, 0, 0
1.499546, 0, 0, 0, 0, 0, 0,1, 0, 0
1.524891, 0, 0, 0, 0, 0, 0,1, 0, 0
1.554531, 0, 0, 0, 0, 0, 0,1, 0, 0
1.582674, 0, 0, 0, 0, 0, 0,1, 0, 0
1.606443, 0, 0, 0, 0, 0, 0,1, 0, 0
1.632359, 0, 0, 0, 0, 0, 0,1, 0, 0
1.68466, 0, 0, 0, 0, 0, 0,1, 0, 0
1.714495, 0, 0, 0, 0, 0, 0,1, 0, 0
1.745235, 0, 0, 0, 0, 0, 0,1, 0, 0
1.790808, 0, 0, 0, 0, 0, 0,1, 0, 0
1.841604, 0, 0, 0, 0, 0, 0,1, 0, 0
1.941605, 0, 0, 0, 0, 0, 0,1, 0, 0
1.982389, 0, 0, 0, 0, 0, 0,1, 0, 0
