time, posx, posy, posz, rotx, roty, rotz, numCnt, pushCnt, pinchCnt, angle-90
0, 0, 0, 0, 0, 0, 0,0, 0, 0
0.03701782, 0, 0, 0, 0, 0, 0,0, 0, 0
0.06753159, 0, 0, 0, 0, 0, 0,0, 0, 0
0.09601212, 0, 0, 0, 0, 0, 0,0, 0, 0
0.1236725, 0, 0, 0, 0, 0, 0,0, 0, 0
0.156105, 0, 0, 0, 0, 0, 0,0, 0, 0
0.1841412, 0, 0, 0, 0, 0, 0,0, 0, 0
0.2135696, 0, 0, 0, 0, 0, 0,0, 0, 0
0.2424393, 0, 0, 0, 0, 0, 0,0, 0, 0
0.2696648, 0, 0, 0, 0, 0, 0,0, 0, 0
0.2965317, 0, 0, 0, 0, 0, 0,0, 0, 0
0.3239117, 0, 0, 0, 0, 0, 0,0, 0, 0
0.3488674, 0, 0, 0, 0, 0, 0,0, 0, 0
0.3767071, 0, 0, 0, 0, 0, 0,0, 0, 0
0.4010696, 0, 0, 0, 0, 0, 0,0, 0, 0
0.4278431, 0, 0, 0, 0, 0, 0,0, 0, 0
0.4569263, 0, 0, 0, 0, 0, 0,0, 0, 0
0.4784832, 0, 0, 0, 0, 0, 0,0, 0, 0
0.5147686, 0, 0, 0, 0, 0, 0,0, 0, 0
0.5428791, 0, 0, 0, 0, 0, 0,0, 0, 0
0.5801334, 0, 0, 0, 0, 0, 0,0, 0, 0
0.6098022, 0, 0, 0, 0, 0, 0,0, 0, 0
0.6365223, 0, 0, 0, 0, 0, 0,0, 0, 0
0.6638412, 0, 0, 0, 0, 0, 0,0, 0, 0
0.693779, 0, 0, 0, 0, 0, 0,0, 0, 0
0.7567692, 0, 0, 0, 0, 0, 0,0, 0, 0
0.7861881, 0, 0, 0, 0, 0, 0,0, 0, 0
0.8149948, 0, 0, 0, 0, 0, 0,0, 0, 0
0.8555126, 0, 0, 0, 0, 0, 0,0, 0, 0
0.9113178, 0, 0, 0, 0, 0, 0,0, 0, 0
0.9938469, 0, 0, 0, 0, 0, 0,0, 0, 0
1.086136, 0, 0, 0, 0, 0, 0,0, 0, 0
1.127876, 0, 0, 0, 0, 0, 0,0, 0, 0
1.173306, 0, 0, 0, 0, 0, 0,0, 0, 0
1.210258, 0, 0, 0, 0, 0, 0,0, 0, 0
1.251068, 0, 0, 0, 0, 0, 0,0, 0, 0
1.288322, 0, 0, 0, 0, 0, 0,0, 0, 0
1.319569, 0, 0, 0, 0, 0, 0,0, 0, 0
1.364216, 0, 0, 0, 0, 0, 0,0, 0, 0
1.392933, 0, 0, 0, 0, 0, 0,0, 0, 0
1.424458, 0, 0, 0, 0, 0, 0,0, 0, 0
1.458168, 0, 0, 0, 0, 0, 0,0, 0, 0
1.494507, 0, 0, 0, 0, 0, 0,0, 0, 0
1.531223, 0, 0, 0, 0, 0, 0,0, 0, 0
1.560768, 0, 0, 0, 0, 0, 0,0, 0, 0
1.593067, 0, 0, 0, 0, 0, 0,0, 0, 0
1.621101, 0, 0, 0, 0, 0, 0,0, 0, 0
1.65527, 0, 0, 0, 0, 0, 0,0, 0, 0
1.689381, 0, 0, 0, 0, 0, 0,0, 0, 0
1.724022, 0, 0, 0, 0, 0, 0,0, 0, 0
1.75441, 0, 0, 0, 0, 0, 0,0, 0, 0
1.787354, 0, 0, 0, 0, 0, 0,0, 0, 0
1.820293, 0, 0, 0, 0, 0, 0,0, 0, 0
1.857906, 0, 0, 0, 0, 0, 0,0, 0, 0
1.889565, 0, 0, 0, 0, 0, 0,0, 0, 0
1.922272, 0, 0, 0, 0, 0, 0,0, 0, 0
1.951469, 0, 0, 0, 0, 0, 0,0, 0, 0
1.97998, 0, 0, 0, 0, 0, 0,0, 0, 0
2.012779, 0, 0, 0, 0, 0, 0,0, 0, 0
2.046349, 0, 0, 0, 0, 0, 0,0, 0, 0
2.071156, 0, 0, 0, 0, 0, 0,0, 0, 0
2.100132, 0, 0, 0, 0, 0, 0,0, 0, 0
2.134071, 0, 0, 0, 0, 0, 0,0, 0, 0
2.163139, 0, 0, 0, 0, 0, 0,0, 0, 0
2.190697, 0, 0, 0, 0, 0, 0,0, 0, 0
2.219852, 0, 0, 0, 0, 0, 0,0, 0, 0
2.247551, 0, 0, 0, 0, 0, 0,0, 0, 0
2.277916, 0, 0, 0, 0, 0, 0,0, 0, 0
2.308624, 0, 0, 0, 0, 0, 0,0, 0, 0
2.334457, 0, 0, 0, 0, 0, 0,0, 0, 0
2.361118, 0, 0, 0, 0, 0, 0,0, 0, 0
2.389961, 0, 0, 0, 0, 0, 0,0, 0, 0
2.421547, 0, 0, 0, 0, 0, 0,0, 0, 0
2.482628, 0, 0, 0, 0, 0, 0,0, 0, 0
2.517509, 0, 0, 0, 0, 0, 0,0, 0, 0
2.548088, 0, 0, 0, 0, 0, 0,0, 0, 0
2.585304, 0, 0, 0, 0, 0, 0,0, 0, 0
2.625561, 0, 0, 0, 0, 0, 0,0, 0, 0
2.707699, 0, 0, 0, 0, 0, 0,0, 0, 0
2.770153, 0, 0, 0, 0, 0, 0,0, 0, 0
2.815384, 0, 0, 0, 0, 0, 0,0, 0, 0
2.850914, 0, 0, 0, 0, 0, 0,0, 0, 0
2.877625, 0, 0, 0, 0, 0, 0,0, 0, 0
2.904194, 0, 0, 0, 0, 0, 0,0, 0, 0
2.94136, 0, 0, 0, 0, 0, 0,0, 0, 0
2.972157, 0, 0, 0, 0, 0, 0,0, 0, 0
3.003567, 0, 0, 0, 0, 0, 0,0, 0, 0
3.043037, 0, 0, 0, 0, 0, 0,0, 0, 0
3.075905, 0, 0, 0, 0, 0, 0,0, 0, 0
3.107269, 0, 0, 0, 0, 0, 0,0, 0, 0
3.149349, 0, 0, 0, 0, 0, 0,0, 0, 0
3.175735, 0, 0, 0, 0, 0, 0,0, 0, 0
3.205315, 0, 0, 0, 0, 0, 0,0, 0, 0
3.240383, 0, 0, 0, 0, 0, 0,0, 0, 0
3.274044, 0, 0, 0, 0, 0, 0,0, 0, 0
3.307831, 0, 0, 0, 0, 0, 0,0, 0, 0
3.33823, 0, 0, 0, 0, 0, 0,0, 0, 0
3.374695, 0, 0, 0, 0, 0, 0,0, 0, 0
3.409691, 0, 0, 0, 0, 0, 0,0, 0, 0
3.440174, 0, 0, 0, 0, 0, 0,0, 0, 0
3.473259, 0, 0, 0, 0, 0, 0,0, 0, 0
3.517006, 0, 0, 0, 0, 0, 0,0, 0, 0
3.554173, 0, 0, 0, 0, 0, 0,0, 0, 0
3.58672, 0, 0, 0, 0, 0, 0,0, 0, 0
3.617153, 0, 0, 0, 0, 0, 0,0, 0, 0
3.652107, 0, 0, 0, 0, 0, 0,0, 0, 0
3.680317, 0, 0, 0, 0, 0, 0,0, 0, 0
3.709957, 0, 0, 0, 0, 0, 0,0, 0, 0
3.737297, 0, 0, 0, 0, 0, 0,0, 0, 0
3.76366, 0, 0, 0, 0, 0, 0,0, 0, 0
3.787247, 0, 0, 0, 0, 0, 0,0, 0, 0
3.817459, 0, 0, 0, 0, 0, 0,0, 0, 0
3.842766, 0, 0, 0, 0, 0, 0,0, 0, 0
3.865952, 0, 0, 0, 0, 0, 0,0, 0, 0
3.889763, 0, 0, 0, 0, 0, 0,0, 0, 0
3.91296, 0, 0, 0, 0, 0, 0,0, 0, 0
3.936726, 0, 0, 0, 0, 0, 0,0, 0, 0
3.965244, 0, 0, 0, 0, 0, 0,0, 0, 0
3.994503, 0, 0, 0, 0, 0, 0,0, 0, 0
4.021271, 0, 0, 0, 0, 0, 0,0, 0, 0
4.047073, 0, 0, 0, 0, 0, 0,0, 0, 0
4.072594, 0, 0, 0, 0, 0, 0,0, 0, 0
4.097111, 0, 0, 0, 0, 0, 0,0, 0, 0
4.148037, 0, 0, 0, 0, 0, 0,0, 0, 0
4.179119, 0, 0, 0, 0, 0, 0,0, 0, 0
4.213474, 0, 0, 0, 0, 0, 0,0, 0, 0
4.286976, 0, 0, 0, 0, 0, 0,0, 0, 0
4.346199, 0, 0, 0, 0, 0, 0,0, 0, 0
4.418533, 0, 0, 0, 0, 0, 0,0, 0, 0
4.456802, 0, 0, 0, 0, 0, 0,0, 0, 0
4.484646, 0, 0, 0, 0, 0, 0,0, 0, 0
4.511307, 0, 0, 0, 0, 0, 0,0, 0, 0
4.540447, 0, 0, 0, 0, 0, 0,0, 0, 0
4.567043, 0, 0, 0, 0, 0, 0,0, 0, 0
4.590832, 0, 0, 0, 0, 0, 0,0, 0, 0
4.626972, 0, 0, 0, 0, 0, 0,0, 0, 0
4.6562, 0, 0, 0, 0, 0, 0,0, 0, 0
4.684471, 0, 0, 0, 0, 0, 0,0, 0, 0
4.728264, 0, 0, 0, 0, 0, 0,0, 0, 0
4.757263, 0, 0, 0, 0, 0, 0,0, 0, 0
4.79089, 0, 0, 0, 0, 0, 0,0, 0, 0
4.82547, 0, 0, 0, 0, 0, 0,0, 0, 0
4.859283, 0, 0, 0, 0, 0, 0,0, 0, 0
4.891773, 0, 0, 0, 0, 0, 0,0, 0, 0
4.925663, 0, 0, 0, 0, 0, 0,0, 0, 0
4.958187, 0, 0, 0, 0, 0, 0,0, 0, 0
4.990734, 0, 0, 0, 0, 0, 0,0, 0, 0
5.026928, 0, 0, 0, 0, 0, 0,0, 0, 0
5.058727, 0, 0, 0, 0, 0, 0,0, 0, 0
5.090942, 0, 0, 0, 0, 0, 0,0, 0, 0
5.125683, 0, 0, 0, 0, 0, 0,0, 0, 0
5.160324, 0, 0, 0, 0, 0, 0,0, 0, 0
5.193523, 0, 0, 0, 0, 0, 0,0, 0, 0
5.227524, 0, 0, 0, 0, 0, 0,0, 0, 0
5.260254, 0, 0, 0, 0, 0, 0,0, 0, 0
5.296124, 0, 0, 0, 0, 0, 0,0, 0, 0
5.331364, 0, 0, 0, 0, 0, 0,0, 0, 0
5.361885, 0, 0, 0, 0, 0, 0,0, 0, 0
5.39489, 0, 0, 0, 0, 0, 0,0, 0, 0
5.427723, 0, 0, 0, 0, 0, 0,0, 0, 0
5.464554, 0, 0, 0, 0, 0, 0,0, 0, 0
5.508812, 0, 0, 0, 0, 0, 0,0, 0, 0
5.538231, 0, 0, 0, 0, 0, 0,0, 0, 0
5.56525, 0, 0, 0, 0, 0, 0,0, 0, 0
5.590309, 0, 0, 0, 0, 0, 0,0, 0, 0
5.616047, 0, 0, 0, 0, 0, 0,0, 0, 0
5.639225, 0, 0, 0, 0, 0, 0,0, 0, 0
5.666885, 0, 0, 0, 0, 0, 0,0, 0, 0
5.695736, 0, 0, 0, 0, 0, 0,0, 0, 0
5.723045, 0, 0, 0, 0, 0, 0,0, 0, 0
5.786015, 0, 0, 0, 0, 0, 0,0, 0, 0
5.81395, 0, 0, 0, 0, 0, 0,0, 0, 0
5.842831, 0, 0, 0, 0, 0, 0,0, 0, 0
5.895111, 0, 0, 0, 0, 0, 0,0, 0, 0
5.946499, 0, 0, 0, 0, 0, 0,0, 0, 0
5.991394, 0, 0, 0, 0, 0, 0,0, 0, 0
6.088123, 0, 0, 0, 0, 0, 0,0, 0, 0
6.120678, 0, 0, 0, 0, 0, 0,0, 0, 0
6.149429, 0, 0, 0, 0, 0, 0,0, 0, 0
6.178066, 0, 0, 0, 0, 0, 0,0, 0, 0
6.21125, 0, 0, 0, 0, 0, 0,0, 0, 0
